avg_G1_current_a,avg_G1_rpm,avg_G1_temp_c,avg_G2_current_a,avg_G2_rpm,avg_G2_temp_c,avg_brewL_flow_ml_s,avg_brewL_pressure_bar,avg_brewL_temp_c,avg_brewR_flow_ml_s,avg_brewR_pressure_bar,avg_brewR_temp_c,avg_milk_temp_c,cleaning_cycle_id,code,description,error_code,product_id,severity,shot_idx,side,total_ml,ts,type,warning_code
2.1307185436152456,1487.4927269453601,25.0,1.9141986366850108,1461.1567421905231,25.0,2.2245346402999107,9.021887603490045,91.81215522992109,2.1756885754154833,8.988144580406672,92.23377346848058,0.0,0,,americano (BOTH) completed,,americano,,21,BOTH,88.0044643143079,2025-01-01T06:10:56.500000,product_completed,
1.952061624919791,1492.746613515171,25.0,1.8483378954075194,1472.1239522146036,25.0,2.224993158663423,8.958247107517511,92.05001356585835,2.1898570859494453,8.810863975444393,91.95212203855797,58.09373532869252,0,,cappuccino (LEFT) completed,,cappuccino,,22,LEFT,88.29700489225736,2025-01-01T06:11:36.500000,product_completed,
1.9712563016009765,1518.7917133088756,25.0,1.9170767683030558,1459.9384784212457,25.0,2.1878634175302296,9.038034581502911,91.96853149458042,2.1433836056709232,8.992414052435024,92.05671578457309,57.66929981404256,0,,latte (RIGHT) completed,,latte,,23,RIGHT,71.46557588281902,2025-01-01T06:12:15,product_completed,
2.1670010853864534,1471.9841721482699,25.0,1.8803317235662684,1475.6742493716674,25.0,2.2219690326415438,8.948045808313372,91.8852586596475,2.1396463141477535,9.00281006104788,91.92719505707602,60.408952811695066,0,,choco (BOTH) completed,,choco,,24,BOTH,87.23230693578596,2025-01-01T06:12:50.500000,product_completed,
2.017307669540247,1489.2870873295306,25.0,1.9859133104495288,1468.6594603304457,25.0,1.6120683109257143,8.913159255082089,91.89652170128278,1.561998248352577,9.05516898728183,92.14482131317334,0.0,0,,espresso (LEFT) completed,,espresso,,25,LEFT,60.30726462628752,2025-01-01T06:13:16.500000,product_completed,
2.0394151477664244,1484.4191966420915,25.0,2.066779324622262,1470.5880422935627,25.0,2.1726148481578105,8.980826385293184,91.89989304046925,2.127278860973382,8.903423771476943,92.05308180369379,0.0,0,,lungo (RIGHT) completed,,lungo,,26,RIGHT,53.7486713641399,2025-01-01T06:13:37,product_completed,
2.044428157983235,1503.522829672326,25.0,1.8967672002839313,1482.9786145596324,25.0,2.224774469752456,8.919713992690177,91.9899712498233,2.1528523360940697,8.974432544535677,92.13752619613608,0.0,0,,americano (BOTH) completed,,americano,,27,BOTH,80.98609590816073,2025-01-01T06:14:06.500000,product_completed,
1.9794002212510202,1496.2122547582132,25.0,1.9376769347873166,1474.9102266865693,25.0,2.234341904963049,8.920811193411152,91.64665862267964,2.1813377361805455,9.04387801396847,91.57689803379567,56.925814376875145,0,,cappuccino (LEFT) completed,,cappuccino,,28,LEFT,50.780315873151324,2025-01-01T06:14:33.500000,product_completed,
1.9733232306129065,1490.9768790204912,25.0,1.8847622618273212,1486.7307211958805,25.0,2.2328069384228226,9.064013014607333,92.14864371211873,2.196193286106102,8.973104005165208,91.68341239805062,57.96473465247235,0,,latte (RIGHT) completed,,latte,,29,RIGHT,86.36550437831406,2025-01-01T06:15:15.500000,product_completed,
2.1042108028678643,1500.768390424466,25.0,1.9215753475628394,1424.8360189118596,25.0,2.210114283666121,8.98040105726208,92.16930498017541,2.2118668840408984,9.048585357802827,91.75254566807003,58.19290389952569,0,,choco (BOTH) completed,,choco,,30,BOTH,77.38467043487283,2025-01-01T06:15:55,product_completed,
1.884674075066143,1493.564919964754,25.0,1.988533472784465,1438.8293220744406,25.0,1.5880849941682784,9.047145573790502,92.3647228037044,1.5587666504770885,8.896155588302737,91.82871219854438,0.0,0,,espresso (LEFT) completed,,espresso,,31,LEFT,59.79018124826197,2025-01-01T06:16:22,product_completed,
2.1262864671026307,1531.1621841162798,25.0,1.8439603467561891,1489.0992279472564,25.0,2.2463097001513708,8.992186156915597,91.79781973075443,2.2615323903465967,8.9962081207738,92.04368697318792,0.0,0,,lungo (RIGHT) completed,,lungo,,32,RIGHT,87.90292076471042,2025-01-01T06:16:48.500000,product_completed,
1.5202857063974846,1482.0193571196992,25.0,1.8009205370746322,1476.0811476411795,25.0,2.1869328774920453,8.906021693395301,91.7044147449327,2.2070503603195095,9.061611852840208,92.15373231610587,0.0,0,,americano (BOTH) completed,,americano,,33,BOTH,94.47063961294845,2025-01-01T06:17:15.500000,product_completed,
1.932385528065873,1534.5571492108133,25.0,2.3894376650365894,1448.6352996882047,25.0,2.1912775486345573,9.08784488930409,91.82384445225232,2.205202765025218,8.972664677490727,92.04429855962574,58.28337772900543,0,,cappuccino (LEFT) completed,,cappuccino,,34,LEFT,57.15424407757709,2025-01-01T06:17:52.500000,product_completed,
1.767967039495322,1513.8487224300527,25.0,1.9701540457395295,1447.9917956259167,25.0,2.1986730809625077,9.115920707009709,91.98283964949559,2.2223187510655955,8.95731912308639,92.22175743446088,58.298487392208536,0,,latte (RIGHT) completed,,latte,,35,RIGHT,99.47231622063234,2025-01-01T06:18:33,product_completed,
1.9667095149362193,1493.6926552616883,25.0,1.8343616827783151,1472.3012316005309,25.0,2.230764199105642,8.941220147194096,91.94755630483675,2.1918581391089336,8.926032677661555,92.1715412766195,59.0475794227374,0,,choco (BOTH) completed,,choco,,36,BOTH,86.2411355951842,2025-01-01T06:19:19,product_completed,
2.0391825036570714,1528.555234780474,25.0,1.9342913026792743,1438.723183556991,25.0,1.5759301828117929,8.84150153663315,91.67501828213847,1.5891832238770804,9.115453944193078,91.59878282569022,0.0,0,,espresso (LEFT) completed,,espresso,,37,LEFT,30.068577363544296,2025-01-01T06:19:34,product_completed,
1.8655451516109274,1518.639793959245,25.0,1.8422093708481773,1476.7062041058452,25.0,2.1913346337068855,8.932972952875362,92.11949912174316,2.205795674191603,9.036963251448237,91.92247477075432,0.0,0,,lungo (RIGHT) completed,,lungo,,38,RIGHT,68.15551977242657,2025-01-01T06:20:06.500000,product_completed,
2.1302183647158763,1540.7695522288632,25.0,1.6495145677234806,1410.2429541532956,25.0,2.1764058620931093,9.10693209148409,92.19513679104203,2.2293717853742927,8.943294896050432,91.87099674723497,0.0,0,,americano (BOTH) completed,,americano,,39,BOTH,72.69533118321215,2025-01-01T06:20:33,product_completed,
1.912013091908416,1483.2737374279832,25.0,1.7643473090593125,1475.0884176777004,25.0,2.2220860424115005,8.966862684242411,91.9042455428352,2.1508376183685374,9.107262631755956,91.6772893781942,58.958458741366755,0,,cappuccino (LEFT) completed,,cappuccino,,40,LEFT,59.034469420530506,2025-01-01T06:21:07.500000,product_completed,
2.0148305562652635,1518.3623131989518,25.0,1.9538048750323358,1432.7415838456434,25.0,2.148829401399622,8.984132930804757,91.89514424954427,2.208633427621521,8.93463381020674,92.00807624663405,57.15354917150708,0,,latte (RIGHT) completed,,latte,,41,RIGHT,71.89813667884886,2025-01-01T06:21:44.500000,product_completed,
2.0251002603553165,1540.2675665088273,25.0,1.9339651541844447,1474.7693032803836,25.0,2.1941184813901864,8.96283323791836,92.07782026878223,2.190276423290045,9.013605266707572,92.17367930289316,57.69120303913926,0,,choco (BOTH) completed,,choco,,42,BOTH,111.80207006934587,2025-01-01T06:22:30,product_completed,
1.8436260868145384,1485.7328847810859,25.0,1.7732083121490017,1453.0293053118344,25.0,1.6204858577499492,8.966485823905824,92.15270018365939,1.548678400995129,8.836869481444484,91.97467321528853,0.0,0,,espresso (LEFT) completed,,espresso,,43,LEFT,53.875792398666334,2025-01-01T06:22:53,product_completed,
1.9978604980181711,1510.2869541316438,25.0,2.147704226502949,1476.6123242235437,25.0,2.174868903176004,9.01435989958712,91.50693585399864,2.17081463675131,9.077143253076008,92.00933205340182,0.0,0,,lungo (RIGHT) completed,,lungo,,44,RIGHT,78.22230371869168,2025-01-01T06:23:19.500000,product_completed,
2.027631064156311,1494.5079564827683,25.0,1.9891427893530782,1430.655454767842,25.0,2.2234602318659276,8.932289506865803,91.80226420172262,2.1801304036110674,9.046079603515887,92.2351539475338,0.0,0,,americano (BOTH) completed,,americano,,45,BOTH,88.07181270953991,2025-01-01T06:23:45,product_completed,
2.146464412303065,1541.6371482609882,25.0,1.806141509562872,1479.0184042051333,25.0,2.21176374792232,8.97387971987281,91.82642626267682,2.1752637146028393,9.021480701500963,92.05118111916424,57.755116523253875,0,,cappuccino (LEFT) completed,,cappuccino,,46,LEFT,98.70811790681611,2025-01-01T06:24:24.500000,product_completed,
1.9152014420825705,1496.3817851677184,25.0,2.067024718539395,1438.8359386436782,25.0,2.2191863491864847,9.018080494867396,92.05329717630836,2.183547906309845,8.932199098922515,92.38217753685562,58.28179010560589,0,,latte (RIGHT) completed,,latte,,47,RIGHT,79.24921659893393,2025-01-01T06:25:00.500000,product_completed,
1.8827961927930807,1491.5222504441592,25.0,1.8435112310432196,1472.5958009368878,25.0,2.2081578432016107,8.961775993356724,91.81698271150952,2.2135657237195345,9.001277995717055,92.15359640191298,57.44894614287305,0,,choco (BOTH) completed,,choco,,48,BOTH,106.1213656061075,2025-01-01T06:25:44.500000,product_completed,
2.0060092037948256,1504.2898822108234,25.0,1.9423030777240264,1497.2856227191498,25.0,1.6666143751338651,9.000082746527067,91.80878977809525,1.602986105013229,9.035929115086988,92.04084526243041,0.0,0,,espresso (LEFT) completed,,espresso,,49,LEFT,32.69600480147094,2025-01-01T06:26:02,product_completed,
1.739079715277572,1491.7884811741083,25.0,1.9060255925802096,1464.7637205022975,25.0,2.1600243101608365,8.98376120525343,92.11017725918887,2.189382730245055,8.928107738737378,92.26792740545893,0.0,0,,lungo (RIGHT) completed,,lungo,,50,RIGHT,54.36758800507365,2025-01-01T06:26:28.500000,product_completed,
1.9673171842904575,1486.1939988203208,25.0,2.0979184513292832,1417.5741637489168,25.0,2.2001820895180715,8.996081497508008,91.86461299227307,2.220995549038011,9.061358622899663,91.97550191177139,0.0,0,,americano (BOTH) completed,,americano,,51,BOTH,106.10826332534597,2025-01-01T06:27:05.500000,product_completed,
1.9984302928335878,1520.3396231957288,25.0,1.8201672409733265,1431.057417500001,25.0,2.199502177935118,9.073180809623603,92.13742992987083,2.203456586117366,9.104020843988696,91.53869898226658,58.39524944119131,0,,cappuccino (LEFT) completed,,cappuccino,,52,LEFT,81.454737134971,2025-01-01T06:27:44,product_completed,
1.9816497093664864,1530.0673241670102,25.0,1.8751119820927995,1381.7493948104745,25.0,2.1957919578951186,9.03882162543654,91.79991799069145,2.216220101180291,8.995795747230295,92.30275701639268,58.366091090700635,0,,latte (RIGHT) completed,,latte,,53,RIGHT,92.65225324058362,2025-01-01T06:28:24,product_completed,
1.897566334655874,1461.2544467488017,25.0,2.012171463774783,1456.3639046153157,25.0,2.219365276880416,9.078845506583411,91.64193359093801,2.226734121153911,9.012185406406516,92.17712033936279,57.467827902191544,0,,choco (BOTH) completed,,choco,,54,BOTH,64.46844127149775,2025-01-01T06:28:59,product_completed,
2.187877769558602,1533.9158286684803,25.0,1.9986379867337414,1430.2978331794748,25.0,1.6006545262612208,9.139326912582176,92.26428692759002,1.5973927642710597,8.919286111479146,92.07375889993513,0.0,0,,espresso (LEFT) completed,,espresso,,55,LEFT,65.55996945591176,2025-01-01T06:29:28,product_completed,
1.9202644306719359,1521.9149158814914,25.0,1.883639574724003,1419.2890749850546,25.0,2.2099830419434605,9.060439814105573,92.07093539596514,2.193921286510718,8.930149716388527,91.8244129191633,0.0,0,,lungo (RIGHT) completed,,lungo,,56,RIGHT,74.86637358372106,2025-01-01T06:29:49,product_completed,
1.9786946221122443,1521.1205801414287,25.0,2.0605570067495553,1423.4660909932206,25.0,2.209729723554808,8.900325840355542,92.26315471607677,2.2370348865275638,8.929827726340257,92.1682168187092,0.0,0,,americano (BOTH) completed,,americano,,57,BOTH,97.8288214218122,2025-01-01T06:30:23.500000,product_completed,
2.0712319418549154,1502.4762512585876,25.0,1.8580956450461874,1458.2233964796453,25.0,2.207354390351186,9.02710000139413,92.00333517387286,2.1917752907795833,9.01337258556213,92.00747202223123,57.785882805693404,0,,cappuccino (LEFT) completed,,cappuccino,,58,LEFT,63.78738037639614,2025-01-01T06:31:01.500000,product_completed,
1.9852873000760185,1519.1588636744477,25.0,2.0634850534287605,1433.2528197936729,25.0,2.222864757346291,9.129137235115152,91.94256935805197,2.167034405397621,8.92702307368872,92.14504834023036,58.1815465054747,0,,latte (RIGHT) completed,,latte,,59,RIGHT,81.21313451076236,2025-01-01T06:31:40,product_completed,
2.276826932871179,1500.7090913759407,25.0,1.8373700462162976,1454.0522488446293,25.0,2.1781106645639885,9.079493701895837,92.06607568262552,2.2200281465935974,8.937016434620569,91.99816097032837,57.57237725715794,0,,choco (BOTH) completed,,choco,,60,BOTH,101.15719265662446,2025-01-01T06:32:23,product_completed,
1.876222674349944,1460.5557405766933,25.0,1.8215534104653668,1482.7064945332327,25.0,1.5699806375924878,8.944629959856893,91.8738307705613,1.5742241519738316,9.01016727524174,92.10921426020391,0.0,0,,espresso (LEFT) completed,,espresso,,61,LEFT,31.442047895663194,2025-01-01T06:32:41,product_completed,
2.0069040382175993,1528.3975271024058,25.0,2.1136447187409124,1467.506527159261,25.0,2.1707451090230108,8.997545635394385,91.75143621257352,2.2066316110756174,9.039592861422422,91.97771507359867,0.0,0,,lungo (RIGHT) completed,,lungo,,62,RIGHT,85.35884604192326,2025-01-01T06:33:12.500000,product_completed,
2.027995629107871,1489.1661357395183,25.0,1.8335624852729862,1436.3816062514786,25.0,2.1846652153868953,8.998465945409826,92.19104497628504,2.230455868768976,9.112004861613716,91.7993251310512,0.0,0,,americano (BOTH) completed,,americano,,63,BOTH,97.13266385142916,2025-01-01T06:33:42,product_completed,
2.0351446228540726,1498.5449204237843,25.0,1.9857397766910214,1471.7414473164067,25.0,2.220603923502714,9.050926565074729,92.03935109662311,2.1966720973425486,9.089002652588338,91.6773359089147,57.8977492655636,0,,cappuccino (LEFT) completed,,cappuccino,,64,LEFT,88.34552041690523,2025-01-01T06:34:23.500000,product_completed,
2.0080523500739207,1509.1655427641954,25.0,1.8639101691638593,1423.9373807973466,25.0,2.212657131650459,9.018058819498416,92.19359970383931,2.212724774432882,8.903660548485579,91.85700543892679,57.811882326710496,0,,latte (RIGHT) completed,,latte,,65,RIGHT,97.35840193383349,2025-01-01T06:35:04.500000,product_completed,
2.0941929200240543,1547.4961403966672,25.0,1.8020358274277553,1457.2707583010806,25.0,2.1615250237110764,9.070817233788903,92.36369092493442,2.1502610974691976,9.027881782167393,92.1294503918378,58.1298449560462,0,,choco (BOTH) completed,,choco,,66,BOTH,66.83268487829423,2025-01-01T06:35:39.500000,product_completed,
2.171837577203267,1479.2098179804366,25.0,1.8442239417878084,1426.7959618537843,25.0,1.61370057634471,9.094924060683464,92.33904901332764,1.586303061169308,9.03739790047819,91.64024687742427,0.0,0,,espresso (LEFT) completed,,espresso,,67,LEFT,49.60005638146728,2025-01-01T06:36:00,product_completed,
2.0942720891909903,1503.9614209304737,25.0,1.8970864896396045,1444.4356232974048,25.0,2.2271851488254164,8.986724023835375,92.0487572603311,2.210192577023958,9.048134401739352,91.82369482248372,0.0,0,,lungo (RIGHT) completed,,lungo,,68,RIGHT,55.46722157311717,2025-01-01T06:36:25,product_completed,
2.148049382252386,1533.3162007735084,25.0,1.795984133686806,1438.9208842929436,25.0,2.18973233284244,9.006899955149397,91.8565181620221,2.208930614797954,8.996087071773706,92.08437921902791,0.0,0,,americano (BOTH) completed,,americano,,69,BOTH,85.77392747898773,2025-01-01T06:36:56.500000,product_completed,
2.218847495965479,1548.502427136033,25.0,1.8571827762961637,1463.2956782535232,25.0,2.204453527210005,9.158185228587199,91.99924799208625,2.214883299666339,9.093087658960341,91.87491098785897,58.14117824169039,0,,cappuccino (LEFT) completed,,cappuccino,,70,LEFT,72.91905764345965,2025-01-01T06:37:34.500000,product_completed,
2.0395416719750177,1478.5546272820209,25.0,1.955265181806376,1442.7538659391269,25.0,2.1790957493051617,9.032470486710263,91.90592716291388,2.2152739231329197,8.978133284344834,91.67459889388839,57.90816705736107,0,,latte (RIGHT) completed,,latte,,71,RIGHT,101.0705024660759,2025-01-01T06:38:20,product_completed,
2.1272775031076905,1458.6756948936188,25.0,1.9525917726235955,1474.2981126881032,25.0,2.216612548413659,9.033802580814095,92.19373763835137,2.208750043809991,8.985555417465722,91.92447554331598,58.46454524517948,0,,choco (BOTH) completed,,choco,,72,BOTH,110.63406480559128,2025-01-01T06:39:10,product_completed,
2.1091565933162872,1540.8245834901013,25.0,1.6952199051300927,1446.077719717132,25.0,1.63185541654325,8.995469221897661,91.50632180616752,1.6020684276496442,9.05503452935645,92.04667756222504,0.0,0,,espresso (LEFT) completed,,espresso,,73,LEFT,29.105314597736047,2025-01-01T06:39:25,product_completed,
2.059707371727575,1468.0179276995887,25.0,1.698246841002158,1474.2951604931711,25.0,2.2053976881155597,8.95255495764641,91.93969000052287,2.1821579772522424,8.979176591216612,91.99695341126373,0.0,0,,lungo (RIGHT) completed,,lungo,,74,RIGHT,65.81333498051703,2025-01-01T06:39:56,product_completed,
1.8908988866211032,1537.6361089183004,25.0,2.1562720553100045,1433.3564750281391,25.0,2.176281680476553,8.987447037985813,92.16068145701867,2.2203368170321363,9.011140038079906,91.67910148219921,0.0,0,,americano (BOTH) completed,,americano,,75,BOTH,92.32898844768245,2025-01-01T06:40:29.500000,product_completed,
1.744585603198639,1498.991859140956,25.0,1.724205453728388,1468.5362369101733,25.0,2.2269529561629327,9.098335476397422,92.14454406666832,2.2220122112204588,9.048345487218814,91.77831477455231,57.72346611718554,0,,cappuccino (LEFT) completed,,cappuccino,,76,LEFT,75.63240784551765,2025-01-01T06:41:06.500000,product_completed,
2.123066231875796,1526.8008729721305,25.0,1.9621948070557633,1430.0542287548576,25.0,2.2697092301815447,8.900692992943295,91.72775011390199,2.2247300926260096,9.0051051296186,91.62056195071918,58.34567214927045,0,,latte (RIGHT) completed,,latte,,77,RIGHT,51.68605221228688,2025-01-01T06:41:36,product_completed,
1.8095284560280038,1474.512939232302,25.0,1.9377868494332946,1471.259286669488,25.0,2.22269198751883,8.971219738966449,92.22507033588164,2.205245423568394,9.01692671675921,92.22793023707622,57.16220885183038,0,,choco (BOTH) completed,,choco,,78,BOTH,110.6984352771806,2025-01-01T06:42:18.500000,product_completed,
1.7640199740098936,1523.4042972945367,25.0,1.6556409257127613,1411.3070814266216,25.0,1.6323837830549586,8.993532955767211,91.75789438692058,1.6142678155501693,9.020316690687435,91.70446712568196,0.0,0,,espresso (LEFT) completed,,espresso,,79,LEFT,60.063054574194844,2025-01-01T06:42:43.500000,product_completed,
2.0327244882282796,1518.3753540808418,25.0,1.76934277261165,1455.6875219624173,25.0,2.1978038149442263,9.004891858686117,91.75521894527307,2.199828257351101,9.045193615615972,91.73663474074607,0.0,0,,lungo (RIGHT) completed,,lungo,,80,RIGHT,90.15145748205421,2025-01-01T06:43:09.500000,product_completed,
2.0579585471088992,1477.3043922290988,25.0,1.8071296162619035,1461.2267249647414,25.0,2.2000702785122357,8.994471320291339,91.86315679705608,2.196093531987646,8.950493204848149,91.89812238619764,0.0,0,,americano (BOTH) completed,,americano,,81,BOTH,105.50793145199712,2025-01-01T06:43:39,product_completed,
2.0632876373874813,1494.7308554711535,25.0,1.8666805882656505,1470.6328486022549,25.0,2.185596106112758,8.96167245088981,92.19645525761756,2.1841807408617266,9.064608574913096,91.94454350288567,57.961912303405846,0,,cappuccino (LEFT) completed,,cappuccino,,82,LEFT,96.13509063343867,2025-01-01T06:44:25,product_completed,
2.0550572852088735,1506.8590520767145,25.0,2.164683380443399,1493.7151654386842,25.0,2.191048807695138,8.93518576487547,91.81735568589649,2.225533175138098,8.975963934928819,92.1341617706368,57.56015165168902,0,,latte (RIGHT) completed,,latte,,83,RIGHT,70.66531172533176,2025-01-01T06:44:58,product_completed,
1.8938567645450524,1542.6415678408894,25.0,1.8414896662990667,1430.1197078028545,25.0,2.235114195436907,8.980074731509738,92.16432724319269,2.1843967429198488,8.905689328056722,92.2792555305846,58.160097576969825,0,,choco (BOTH) completed,,choco,,84,BOTH,61.87315313699458,2025-01-01T06:45:28,product_completed,
1.9806774513700987,1534.8259669037438,25.0,1.7717467122822579,1422.4682714597936,25.0,1.6394936499959292,9.010679279011907,92.2606357566791,1.5747719287551931,8.995956314797088,91.86961469986578,0.0,0,,espresso (LEFT) completed,,espresso,,85,LEFT,65.89244436439799,2025-01-01T06:45:55,product_completed,
1.917590789481872,1487.062907224309,25.0,1.9727017040147075,1470.9556034044151,25.0,2.2475785011605667,8.899434987467671,92.2713409349203,2.2337721096679157,9.190139824489547,92.18826947766117,0.0,0,,lungo (RIGHT) completed,,lungo,,86,RIGHT,40.33215549745634,2025-01-01T06:46:11,product_completed,
2.007115311249704,1498.2276264568015,25.0,1.717968769036332,1430.524865221313,25.0,2.2111811397358117,8.974716524246649,91.92498864410263,2.2100397232793005,8.92264773144668,91.88013392067147,0.0,0,,americano (BOTH) completed,,americano,,87,BOTH,99.47746941784004,2025-01-01T06:46:50,product_completed,
